block_off	str_off	speaker	text	raw_hex	english	status
0x785000	0x7d6		%<06><02><10><13>#<04>$<04>#<05>%<06><02><02><10>$<00>。@心拍数、発汗量、いつもより、高い。#<00>@何か、企んでる………？%<ff>	2506021013230424042305250602021024008142409053948f9094814194ad8abe97ca8141b2c2d3d6d881418d82b2814223004089bdb681418ae9dd82c5d9816381638163814825ff		
0x785000	0x81f		%<ff>	25ff		
0x785000	0x821		%<ff>	25ff		
0x785000	0x823		ふふ………、やっぱり行きたくなったんでしょう？#<00>%<02><02><0b><0c>%<ff>	cccc8163816381638141d4af82cfd88d73b7c0b8c5afc0dd82c5bcaeb3814823002502020b0c25ff		
0x785000	0x84b		%<06><02><00><0f>２人とも疲れた顔して、どうしたの？@こっちへいらっしゃい。@休んで行くといいわ。#<00>%<19><01>(%<1b><01><01>%<04><01><00>#_#<04>$<0c>#<05>さあ、いってらっしゃい。%<ff>	250602000f8251906cc4d394e6dac08ae7bcc3814182c7b3bcc0c9814840baafc1cdb2d7afbcacb28142408b78dd82c58d73b8c4b2b2dc8142230025190128251b010125040100235f2304240c2305bbb18141b2afc3d7afbcacb2814225ff		
0x785000	0x8aa		２人とも、な〜んか様子が変よ。@まさか、イン石を見に行こうとしているんじゃないでしょうねぇ！！%<ff>	8251906cc4d38141c58160ddb6976c8e7182aa95cfd6814240cfbbb681418343839390cea68ca9c68d73bab3c4bcc3b2d9dd82b6acc5b282c5bcaeb3c8aa8149814925ff		
0x785000	0x8ee		$<02>、元気？%<ff>	240281418cb38b43814825ff		
0x785000	0x8fa		何も言わんでもわかっとるわい。@ほら、この#<03>キャンプセット#<01>を持っていきなさい。#<00>%<0b><03><01>「1#_#<04>#<03>キャンプセット#<06>を手にいれた！%<ff>	89bdd38cbedcdd82c5d3dcb6afc4d9dcb2814240ced78141bac92303834c838383938376835a836283672301a68e9dafc3b2b7c5bbb281422300250b0301a231235f23042303834c838383938376835a836283672306a68ee8c6b2dac0814925ff		
0x785000	0x95b		あのイン石は、この町の北の峡谷に落ちたようじゃ。わしも長年、惑星ホムに住んどるが、あんなのは初めてじゃ。%<ff>	b1c98343839390ceca8141bac992acc9966bc98bac924ac6978ec1c0d6b382b6ac8142dcbcd392b7944e8141986690af837a8380c68f5add82c7d982aa8141b1ddc5c9ca8f89d2c382b6ac814225ff		
0x785000	0x9aa		%<1f><01><04>#<に<03><0c>%<1a><02><01><05>#<04>$<04>#<05>おかえり、$<00>。@こんにちは、$<02>。#<め<03><0b>%<1a><02><02><00>#_#<04>$<00>#<05>$<04>！@母さんは、どこへ行ったんだ？#<ん<03><09>#_#<04>$<04>#<05>$<04>、知らない。#<<e6><03><09>%<1a><02><02><03>#_#<04>$<02>#<05>おば様は、出かけちゃったの？#<<ef><03><0b>#_#<04>$<04>#<05>何も言わないで出かけた。#<<fa><03><08>%<1a><02><02><00>#_#<04>$<00>#<05>行く先も言わないでか？#<<02><04><0a>#_#<04>$<04>#<05>$<04>、わからない。#<<0c><04><15>#_#<04>$<00>#<05>だめだ。@#!カルは旧型だから、画像再生装置を積んでないんだ……#<!<04><1e>#_#<04>$<00>#<05>それにしても、母さんが何も言わないで出かけるなんて…@嫌な予感がする。#<?<04><0f>#_よし。@$<04>、一緒に母さんを捜しに行こうか。#<N<04><0b>#_#<04>$<04>#<05>$<04>、$<00>と一緒に行く。#>%<09><01><05>%<14><03><04><06><08>%<13><02><09><fe>%<04><01><0e>%<18><02><02><0c>%<1f><01><00>#_#<04>#<06>　　$<04>が@#<04>#<06>　　　　　仲間に加わった！%<ff>	251f0104233cc6030c251a020105230424042305b5b6b4d881412400814240baddc6c1ca814124028142233cd2030b251a020200235f230424002305240481494095eabbddca814182c7bacd8d73afc0dd82be8148233cdd0309235f23042404230524048141926dd7c5b28142233ce60309251a020203235f230424022305b582ce976cca81418f6fb6b9c1acafc0c98148233cef030b235f23042404230589bdd38cbedcc5b282c58f6fb6b9c08142233cfa0308251a020200235f2304240023058d73b890e6d38cbedcc5b282c5b68148233c02040a235f23042404230524048141dcb6d7c5b28142233c0c0415235f23042400230582bed282be8142402321834a838b82cd8b8c8c5e82beb6d7814189e6919c8dc490b691959275a690cfdd82c5c5b2dd82be81638163233c21041e235f230424002305bfdac6bcc3d3814195eabbdd82aa89bdd38cbedcc5b282c58f6fb6b9d9c5ddc38163408c99c5975c8ab482aabdd98142233c3f040f235fd6bc8142402404814188ea8f8fc695eabbdda6917bbcc68d73bab3b68142233c4e040b235f230424042305240481412400c488ea8f8fc68d73b88142233e2509010525140304060825130209fe2504010e251802020c251f0100235f2304230681408140240482aa40230423068140814081408140814092878ad4c689c1dcafc0814925ff		
0x785000	0xb9f		どうした？顔色が悪いぜ。@何かあったのか？%<ff>	82c7b3bcc081488ae7904682aa88abb282ba81424089bdb6b1afc0c9b6814825ff		
0x785000	0xbc0		おまえの母さんなら、まるで何かにとりつかれでもしたかのようにフラフラと町を出ていったぞぃ。%<ff>	b5cfb4c995eabbddc5d78141cfd982c589bdb6c6c4d8c2b6da82c5d3bcc0b6c9d6b3c68374838983748389c492aca68f6fc3b2afc082bca8814225ff		
0x785000	0xbfc		%<ff>	25ff		
0x785000	0xbfe		ご苦労さま。#<00>@じゃあ、バイト代を渡すわね。#<00>#_#<04>#<06>$<00>は、@#<03>５０クレジット#<06>を手にいれた。%<0e><02><01><05>%<05><01><0b>#<00>#_#<04>カウンターのお姉さん#<05>また、暇ができたら手伝ってね。#<00>%<1f><01><00>%<ff>	82b28bea984abbcf814223004082b6acb18141836f8343836791e3a6936ebddcc881422300235f230423062400ca81414023038254824f834e838c8357836283672306a68ee8c6b2dac08142250e0201052505010b2300235f2304834a83458393835e815bc9b58e6fbbdd2305cfc0814189c982aa82c5b7c0d78ee89360afc3c881422300251f010025ff		
0x785000	0xc89		#_あら、持ち物が一杯みたい。持ち物を整理してきて頂戴。%<ff>	235fb1d781418e9dc195a882aa88ea9474d0c0b281428e9dc195a8a690ae979dbcc3b7c392b891d5814225ff		
0x785000	0xcb5		あんた、いったいどこに行ってたの！？カウンターのお姉さんが、カンカンだったわよ！%<ff>	b1ddc08141b2afc0b282c7bac68d73afc3c0c981498148834a83458393835e815bc9b58e6fbbdd82aa8141834a8393834a839382beafc0dcd6814925ff		
0x785000	0xcf2		仕事は、カウンターのお姉さんに聞いてみて。%<ff>	8e648e96ca8141834a83458393835e815bc9b58e6fbbddc695b7b2c3d0c3814225ff		
0x785000	0xd14		#_#<04>$<00>#<05>ＯＫ！@まかせといて！！#<00>#_#<04>$<02>#<05>まったく、$<00>ったら。@女の子に弱いんだから………。@カルは、どうするの？#<00>#_#<04>$<04>#<05>$<00>と一緒に働く。#<00>#_#<04>$<02>#<05>そう、仕方ないわね。@じゃあ、私はホテルで待ってるから、@しっかり稼いできてね。#<00>%<0a><01><83><25><13><01><05>%<14><01><09>%<04><01><0b>#_#<06>そして、$<00>は、店員さんに#<06>なりました。%<ff>	235f230424002305826e826a814940cfb6bec4b2c3814981492300235f230424022305cfafc0b881412400afc0d78142408f97c98e71c68ee3b2dd82beb6d7816381638163814240834a838bca814182c7b3bdd9c981482300235f2304240423052400c488ea8f8fc693adb881422300235f230424022305bfb381418e6495fbc5b2dcc881424082b6acb181418e84ca837a8365838b82c591d2afc3d9b6d7814140bcafb6d889d2b282c5b7c3c881422300250a018325130105251401092504010b235f2306bfbcc381412400ca8141935888f5bbddc62306c5d8cfbcc0814225ff		
0x785000	0xdf6		#<04>$<00>#<05>なんだ？@どうしてこんな所にギギの死体があるんだ………？#<00>#_#<04>$<02>#<05>やだぁ、気味悪いから早く片づけちゃってよ、$<00>。#<00>#_#<04>$<00>#<05>ああ、わかったよ。%<14><01><07>%<ff>	230424002305c5dd82be81484082c7b3bcc3baddc58f8ac6834d834dc98e8091cc82aab1d9dd82be81638163816381482300235f230424022305d482bea781418b4396a188abb2b6d79181b895d082c3b9c1acafc3d68141240081422300235f230424002305b1b18141dcb6afc0d681422514010725ff		
0x785000	0xe6d		%<06><02><10>,%<06><02><02>+%<1c><06><01><ff><00><02><02><00>%<1c><04><11><ff><02><00>%<ff>	250602102c250602022b251c0601ff00020200251c0411ff020025ff		
0x785000	0xe89		%<06><02><04>!%<04><01><04>%<1f><01><04>#<ほ<01><0e>%<1a><02><01><18>#<04>$<00>#<05>父さん！！@しっかりして、父さん！%<1a><02><02>-#<わ<01><1f>#_#<04>$<10>#<05>シ……$<00>………#!$<02>………。@#!なぜ……ここに…………。#<<fb><01><14>#_#<04>$<00>#<05>そんなことよりも、早くなんとかしないと………。#<<0f><02><16>#_#<04>$<10>#<05>私は………#!もう……#!だめだ。#<%<02><1b>%<1a><02><01> #_#<04>$<02>#<05>おじ様！！#!死んじゃだめ！@#!#!ああ、お父様………@なぜ、こんな………。#<@<02><15>#_#<04>$<10>#<05>いいか…#!２人とも……、#<U<02><12>私の話を………#!よく聞くんだ………。@#<g<02><1f>#_ジョー……#!スクラップ…ジョーのもとへ……#!行くのだ。#<<86><02><1f>#_#<04>$<10>#<05>彼なら………#!力に…なって………くれ……#!るはずだ。@#<・<02><1f>#_………マモンに…いったい………何が…起こったのか。#<と<02><1e>#_#<04>$<10>#<05>あいつらは……#!このイン石でやってきた…#!何者かを………#!追って…きた#<<e2><02><1b>#_……それ…は……@#!#!ア…ルシャー……ク………！！#<<fd><02><10>%<1a><02><02><18>#_#<04>$<00>#<05>父さん！@とおぅさーーーん！！！！@#<<0d><03><19>#_畜生ぅ！！@あいつら、あのゾリアス兵ども………#<&<03><0a>@絶対に許さない！#>%<03><02><02><00>%<ff>	250602042125040104251f0104233cce010e251a0201182304240023059583bbdd8149814940bcafb6d8bcc381419583bbdd8149251a02022d233cdc011f235f2304241023058356816381632400816381638163232124028163816381638142402321c582ba81638163babac681638163816381638142233cfb0114235f230424002305bfddc5bac4d6d8d381419181b8c5ddc4b6bcc5b2c48163816381638142233c0f0216235f2304241023058e84ca8163816381632321d3b381638163232182bed282be8142233c25021b251a020120235f230424022305b582b6976c8149814923218e80dd82b6ac82bed281494023212321b1b18141b59583976c81638163816340c582ba8141baddc58163816381638142233c400215235f230424102305b2b2b6816323218251906cc4d3816381638141233c5502128e84c99862a68163816381632321d6b895b7b8dd82be816381638163814240233c67021f235f83578387815b8163816323218358834e838983628376816383578387815bc9d3c4cd8163816323218d73b8c982be8142233c86021f235f23042410230594dec5d7816381638163232197cdc68163c5afc3816381638163b8da816381632321d9ca82b882be814240233ca5021f235f816381638163837d83828393c68163b2afc0b281638163816389bd82aa81638b4ebaafc0c9b68142233cc4021e235f230424102305b1b2c2d7ca816381632321bac98343839390ce82c5d4afc3b7c08163232189bd8ed2b6a6816381638163232192c7afc38163b7c0233ce2021b235f81638163bfda8163ca81638163402321232183418163838b83568383815b81638163834e81638163816381498149233cfd0210251a020218235f2304240023059583bbdd814940c4b5a9bb815b815b815bdd814981498149814940233c0d0319235f927b90b6a98149814940b1b2c2d78141b1c9835d838a8341835895ba82c7d3816381638163233c26030a4090e291cec68b96bbc5b28149233e250302020025ff		
0x785000	0x116a		%<06><02><06>!%<04><01><06>%<03><02><03><00>%<ff>	250602062125040106250302030025ff		
0x785000	0x117a		%<03><02><01>S%<ff>	250302015325ff		
0x785000	0x1181		%<03><02><02><0d>%<ff>	250302020d25ff		
0x785000	0x1188		#<03>サバイバルナイフ%<03><02><00>)%<06><02><02>*#<00>%<03><02><10><15>%<ff>	23038354836f8343836f838b8369834383742503020029250602022a2300250302101525ff		
0x785000	0x11ad		#<03>ハンドメディカル%<03><02><00>)%<0b><03><01><81><26>%<ff>	2303836e83938368838183668342834a838b2503020029250b0301812625ff		
0x785000	0x11cc		%<06><02>5(#<03>プロテクター%<03><02><00>)%<06><02><10>'#<00>%<03><02><10><13>%<ff>	250602352823038376838d8365834e835e815b250302002925060210272300250302101325ff		
0x785000	0x11f2		#<03>８０クレジット%<03><02><00>)%<0e><02><01><08>%<ff>	23038257824f834e838c8357836283672503020029250e02010825ff		
0x785000	0x120e		#<00>%<03><02><10><14>%<ff>	2300250302101425ff		
0x785000	0x1217		%<0b><03><01>c&%<04><01>5%<ff>	250b030163262504013525ff		
0x785000	0x1223		%<03><02><10><16>%<ff>	250302101625ff		
0x785000	0x122a		#<06>を見つけた。%<ff>	2306a68ca9c2b9c0814225ff		
0x785000	0x1236		%<0b><03><01><03>&%<ff>	250b0301032625ff		
0x785000	0x123e		%<03><02>(<00>%<ff>	250302280025ff		
0x785000	0x1245		%<ff>	25ff		
