block_off	str_off	speaker	text	raw_hex	english	status
0x2d6000	0x4cc		<05><00><01>泉の底で緑色の泥がゆれている。<05><00><05>コインを投げ込みますか？<00>	05000190f282cc92ea82c597ce904682cc934482aa82e482ea82c482a282e9814205000583528343839382f0938a82b08d9e82dd82dc82b782a9814800		
0x2d6000	0x509		<05><00><01>泥の中にコインが沈んでいる。<00>	050001934482cc928682c983528343839382aa92be82f182c582a282e9814200		
0x2d6000	0x529		<05><00><01>エンチャント草原のニンフの伝説に名高い<05><00><05>月光の聖泉にきらめく水がわきだしている。<05><00><09>コインを投げ込みますか？<00>	05000183478393836083838393836791908cb482cc836a8393837482cc936090e082c996bc8d8282a20500058c8e8cf582cc90b990f282c982ab82e782df82ad908582aa82ed82ab82be82b582c482a282e9814205000983528343839382f0938a82b08d9e82dd82dc82b782a9814800		
0x2d6000	0x599		<05><00><01>二人の魔術師が戦う姿で息絶えている。<05><00><05>生と死のはざまに縛られた二人は<05><00><09>今もなお平和な眠りを求めている。<00>	05000193f1906c82cc96828f708e7482aa90ed82a48e7082c591a790e282a682c482a282e9814205000590b682c68e8082cc82cd82b482dc82c9949b82e782ea82bd93f1906c82cd0500098da182e082c882a895bd986182c896b082e882f08b8182df82c482a282e9814200		
0x2d6000	0x605		<05><00><01>王女は呪いの墓に入り、悲しみがその館をおおう。<05><00><05>愛のない館にとらわれた彼女に<05><00><09>心からの贈り物をささげよ。<00>	05000189a48f9782cd8ef482a282cc95e682c993fc82e8814194df82b582dd82aa82bb82cc8ad982f082a882a882a4814205000588a482cc82c882a28ad982c982c682e782ed82ea82bd94de8f9782c9050009905382a982e782cc91a182e895a882f082b382b382b082e6814200		
0x2d6000	0x673		<05><00><01>悪と善、そして中立の古き遺物も失われた。<05><00><05>砂漠、山々そして森や林をさがしもとめよ。<00>	05000188ab82c69150814182bb82b582c4928697a782cc8cc382ab88e295a882e08eb882ed82ea82bd81420500058dbb949981418e52815882bb82b582c4905882e297d182f082b382aa82b582e082c682df82e6814200		
0x2d6000	0x6ca		<05><00><01>南西の青き海の乙女に貝殻を届ければ<05><00><05>あなた方の探究を助けてくれるだろう。<00>	05000193ec90bc82cc90c282ab8a4382cc89b38f9782c98a4c8a6b82f093cd82af82ea82ce05000582a082c882bd95fb82cc92548b8682f08f9582af82c482ad82ea82e982be82eb82a4814200		
0x2d6000	0x717		<05><00><01>この地に住む６人の兄弟のうち<05><00><05>『ＥＰＳＩＬＯＮ』だけは行方が知れない。<00>	05000182b182cc926e82c98f5a82de8255906c82cc8c5a92ed82cc82a482bf05000581778264826f82728268826b826e826d817882be82af82cd8d7395fb82aa926d82ea82c882a2814200		
0x2d6000	0x762		<05><00><01>ねじれた黄金の角笛を持ってオーク草原に向かえ。<05><00><05>孤独な馬をさがしだしその悲しみをやわらげてやれ。<00>	05000182cb82b682ea82bd89a98be082cc8a70934a82f08e9d82c182c48349815b834e91908cb482c98cfc82a982a681420500058cc793c682c8946e82f082b382aa82b582be82b582bb82cc94df82b582dd82f082e282ed82e782b082c482e282ea814200		
0x2d6000	0x7c7		<05><00><01>１１の贈り物により二人が永遠に征服される。<05><00><05>要塞は落ち、王国は絶え、汝らの栄誉は確立される。<00>	0500018250825082cc91a182e895a882c982e682e893f1906c82aa8969899382c990aa959e82b382ea82e9814205000597768dc782cd978e82bf814189a48d9182cd90e282a6814193f082e782cc8968975f82cd8a6d97a782b382ea82e9814200		
0x2d6000	0x828		<05><00><01>略奪の女王は炎の地の北東に。<05><00><05>彼女の魂を静めるため若さの真珠を献上せよ。<00>	05000197aa924482cc8f9789a482cd898a82cc926e82cc966b938c82c9814205000594de8f9782cc8db082f090c382df82e982bd82df8ee182b382cc905e8eec82f08ca38fe382b982e6814200		
0x2d6000	0x875		<05><00><01>広い海の底に古代の謎が隠されている。<05><00><05>それを解明すれば究極の冒険家となれるだろう。<00>	0500018d4c82a28a4382cc92ea82c98cc391e382cc93e482aa894282b382ea82c482a282e9814205000582bb82ea82f089f096be82b782ea82ce8b868bc982cc96608caf89c682c682c882ea82e982be82eb82a4814200		
0x2d6000	0x8cc		<05><00><01>究極のオーブがこの地を完全に支配する鍵となる。<05><00><05>３人の王にオーブを贈り彼らの支配に協力せよ。<00>	0500018b868bc982cc8349815b837582aa82b182cc926e82f08aae915382c98e78947a82b782e98cae82c682c882e981420500058252906c82cc89a482c98349815b837582f091a182e894de82e782cc8e78947a82c98ba697cd82b982e6814200		
0x2d6000	0x92d		<05><00><01>「経験を積みたければゴールドを分け与えよ」<05><00><05>ゴールドを投げ入れますか？<00>	05000181758c6f8cb182f090cf82dd82bd82af82ea82ce8353815b838b836882f095aa82af975e82a682e681760500058353815b838b836882f0938a82b093fc82ea82dc82b782a9814800		
0x2d6000	0x978		<05><00><01>木箱に華麗な唐草風のかざりが彫られている。<05><00><05>開けますか？<00>	05000196d894a082c989d897ed82c893829190959782cc82a982b482e882aa92a482e782ea82c482a282e981420500058a4a82af82dc82b782a9814800		
0x2d6000	0x9b5		<00>	00		ignore
0x2d6000	0x9b6		<00>	00		ignore
0x2d6000	0x9b7		<00>	00		ignore
0x2d6000	0x9b8		<05><00><01>「私はガイアムのしもべモルフォス。<05><00><05>　ファウンテンヘッドの守護者です。<05><00><09>　この美しい町の呪いは解かれました。<05><00><0d>　私からのお礼をお受け取りください」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「一つだけ孤立している泉を訪ねて<05><00><05>　ごらんなさい」<05><00><09>(25,000 Exp)<00>	05000181758e8482cd834b83438341838082cc82b582e082d78382838b8374834883588142050005814083748340834583938365839383778362836882cc8ee78cec8ed282c582b78142050009814082b182cc94fc82b582a292ac82cc8ef482a282cd89f082a982ea82dc82b582bd814205000d81408e8482a982e782cc82a897e782f082a88ef382af8ee682e882ad82be82b382a281760c0919060281a5060f0b050001817588ea82c282be82af8cc797a782b582c482a282e990f282f0964b82cb82c4050005814082b282e782f182c882b382a281760500092832352c303030204578702900		
0x2d6000	0xaa0		<06><06><05><00><01>有害な毒気がパーティを押し戻した。<06><0f><00>	0606050001974c8a5182c893c58b4382aa8370815b8365834282f0899f82b596df82b582bd8142060f00		
0x2d6000	0xaca		<06><08><05><09><05><03><08><cc><ab><b0><c3><a8><b3><a8><dd><b8><bd><06><0f><00>	06080509050308ccabb0c3a8b3a8ddb8bd060f00		
0x2d6000	0xade		<06><08><05><09><05><03><0a><cd><dd>の装具店<06><0f><00>	0608050905030acddd82cc91958bef9358060f00		
0x2d6000	0xaf2		<06><08><05><09><05><03><0a><c4><da><b0><c6><dd>繽<ea><06><0f><00>	0608050905030ac4dab0c6dde38fea060f00		
0x2d6000	0xb04		<06><08><05><09><05><03><0b><db><dd><d8><b0><ca><b0><c4><06><0f><00>	0608050905030bdbddd8b0cab0c4060f00		
0x2d6000	0xb15		<06><08><05><09><05><03><09>聒<dd><d8><b0><cc>寺院<06><0f><00>	06080509050309e3d8ddd8b0cc8e9b8940060f00		
0x2d6000	0xb29		<06><08><05><09><05><03><0b><b6><d7><bd><a5>籐<ef><06><0f><00>	0608050905030bb6d7bda5e2d9ef060f00		
0x2d6000	0xb3a		<06><08><05><09><05><03><0a>鯡<f2>の金庫<06><0f><00>	0608050905030ae9caf282cc8be08cc9060f00		
0x2d6000	0xb4d		<05><00><01>目的地不明！<00>	05000196da9349926e957396be814900		
0x2d6000	0xb5d		<05><00><01>穴が深すぎる。<05><00><05>降りるにはロープが必要だ。<00>	0500018c8a82aa905b82b782ac82e981420500058d7e82e882e982c982cd838d815b837682aa954b977682be814200		
0x2d6000	0xb8c		<05><00><01>町の地下の洞窟に降りる穴がある。<05><00><05>洞窟に入りますか？<00>	05000192ac82cc926e89ba82cc93b48c4182c98d7e82e882e98c8a82aa82a082e9814205000593b48c4182c993fc82e882dc82b782a9814800		
0x2d6000	0xbc5		<00>	00		ignore
0x2d6000	0xbc6		<05><00><01>鏡の表面で、湖水の反射のように何かがゆらめいた。<05><00><05>目的地を伝えて、運んでもらいなさい。<0c><09>$<06><02>▼<06><0f><02><05><00><01>目的地を入力してください。<00>	0500018bbe82cc955c96ca82c581418cce908582cc94bd8ecb82cc82e682a482c989bd82a982aa82e482e782df82a282bd814205000596da9349926e82f0936082a682c48141895e82f182c582e082e782a282c882b382a281420c0924060281a5060f0205000196da9349926e82f093fc97cd82b582c482ad82be82b382a2814200		
0x2d6000	0xc48		工事監督者のアーゴン<00>	8d488e968ac493c28ed282cc8341815b8353839300		
0x2d6000	0xc5d		<05><00><01>「１週間働けば賃金は５０ゴールド。<05><00><05>　働いてみるか？」<00>	050001817582508f548ad493ad82af82ce92c08be082cd8254824f8353815b838b83688142050005814093ad82a282c482dd82e982a98148817600		
0x2d6000	0xc98		フォースの司祭クラニオン<00>	83748348815b835882cc8e698dd5834e8389836a8349839300		
0x2d6000	0xcb1		<05><00><01>タウンゲート<05><00><05>ファウンテンヘッドを出ますか？<00>	050001835e834583938351815b836705000583748340834583938365839383778362836882f08f6f82dc82b782a9814800		
0x2d6000	0xce2		<00>	00		ignore
0x2d6000	0xce3		モルフォス<00>	8382838b83748348835800		
0x2d6000	0xcee		<05><00><01>「またまた見事なドクロを！<05><00><05>　これらの力を解明できる<05><00><09>　かもしれません」<00>	050001817582dc82bd82dc82bd8ca98e9682c88368834e838d82f08149050005814082b182ea82e782cc97cd82f089f096be82c582ab82e9050009814082a982e082b582ea82dc82b982f1817600		
0x2d6000	0xd3c		<00>	00		ignore
0x2d6000	0xd3d		<05><00><01>「ドクロを見つけたら私のところに<05><00><05>　持ってきてください。<05><00><09>　地下の洞窟の合言葉『ＲＡＴＳ』を<05><00><0d>　忘れずに」<00>	05000181758368834e838d82f08ca982c282af82bd82e78e8482cc82c682b182eb82c905000581408e9d82c182c482ab82c482ad82be82b382a281420500098140926e89ba82cc93b48c4182cc8d878cbe977481778271826082738272817882f005000d8140965982ea82b882c9817600		
0x2d6000	0xdae		<06><08><05><09><06>究極のオーブを届けよ<05><09><0a>有徳の王ゼアロット<00>	06080509068b868bc982cc8349815b837582f093cd82af82e605090a974c93bf82cc89a4835b8341838d8362836700		
0x2d6000	0xddd		<06><08><05><09><06>『ＨＯＭＥ』と唱えよ<05><09><0a>ふたたびこの地に到らん<00>	060805090681778267826e826c8264817882c68fa582a682e605090a82d382bd82bd82d182b182cc926e82c9939e82e782f100		
0x2d6000	0xe10		<06><08><05><09><06>善の細工物を求む<05><09><0a>ホワイトシールド城<05><09><13>プレイソスまで<00>	0608050906915082cc8dd78d4895a882f08b8182de05090a837a838f834383678356815b838b83688fe90509138376838c8343835c835882dc82c500		
0x2d6000	0xe4c		<06><08><05><09><05><03><0a>臨時の仕事<06><0f><00>	0608050905030a97d58e9e82cc8e648e96060f00		
0x2d6000	0xe60		<06><08><05><09><05><03><0a><ef><b8><db>の賢者<06><0f><00>	0608050905030aefb8db82cc8cab8ed2060f00		
0x2d6000	0xe73		<06><08><05><09><05><03><0f>倉庫<06><0f><00>	0608050905030f91718cc9060f00		
0x2d6000	0xe81		<05><00><01>「ついにドクロの秘密を解明しました。<05><00><05>　これがナラヤアの聖泉に魔力を<05><00><09>　与えていたのです」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「聖泉の水は呪いで老いた者の若さを<05><00><05>　回復してくれます」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「ナラヤアの聖泉はピランハ湾に<05><00><05>　沈んでしまい<05><00><09>　今ではピラミッドの中にのみ<05><00><0d>　若さの聖水が湧き出ています」<00>	050001817582c282a282c98368834e838d82cc94e996a782f089f096be82b582dc82b582bd8142050005814082b182ea82aa836983898384834182cc90b990f282c9968297cd82f00500098140975e82a682c482a282bd82cc82c582b781760c0919060281a5060f0b050001817590b990f282cc908582cd8ef482a282c5985682a282bd8ed282cc8ee182b382f0050005814089f1959c82b582c482ad82ea82dc82b781760c0919060281a5060f0b0500018175836983898384834182cc90b990f282cd837383898393836e987082c9050005814092be82f182c582b582dc82a205000981408da182c582cd83738389837e8362836882cc928682c982cc82dd05000d81408ee182b382cc90b9908582aa974e82ab8f6f82c482a282dc82b7817600		
0x2d6000	0xfa3		<00>	00		ignore
0x2d6000	0xfa4		<00>	00		ignore
0x2d6000	0xfa5		<05><00><01>「ピラミッドを探検しナラヤアの<05><00><05>　若さの聖泉を復活するのです」<00>	050001817583738389837e8362836882f092548c9f82b5836983898384834182cc05000581408ee182b382cc90b990f282f0959c8a8882b782e982cc82c582b7817600		
0x2d6000	0xfe8		<07><00>	0700		
0x2fe000	0x68		<05><00><05>ある不吉な日、雷がベイウォッチの町を<05><00><09>ゆるがして、繁栄している港町を死者の<05><00><0d>港に変えてしまった。<05><00><11>地面に大きな裂け目が現れ、後にそれは<05><00><15>不浄の穴と呼ばれた。<0c><09><19><06><02>▼<06><0f><05><00><00><ba><b0><d7><af><b8>の記録<05><16><00><07><08><02><02><05><00><05>この呪いのわけを知る者はいないが、<05><00><09>そこには豊富な黄金と財宝があって、<05><00><0d>その穴に降りることのできる勇者だけが<05><00><11>それを手にできると言われている。<0c><09><19><06><02>▼<06><0f><05><00><00><ba><b0><d7><af><b8>の記録<05><16><00><07><08><02><02><00>	05000582a082e995738b6782c893fa8141978b82aa83788343834583488362836082cc92ac82f005000982e482e982aa82b582c4814194c9896882b582c482a282e98d6092ac82f08e808ed282cc05000d8d6082c995cf82a682c482b582dc82c182bd8142050011926e96ca82c991e582ab82c897f482af96da82aa8cbb82ea81418ce382c982bb82ea82cd05001595738ff282cc8c8a82c68cc482ce82ea82bd81420c0919060281a5060f050000bab0d7afb882cc8b4c985e0516000708020205000582b182cc8ef482a282cc82ed82af82f0926d82e98ed282cd82a282c882a282aa814105000982bb82b182c982cd964c957882c889a98be082c68de095f382aa82a082c182c4814105000d82bb82cc8c8a82c98d7e82e882e982b182c682cc82c582ab82e997458ed282be82af82aa05001182bb82ea82f08ee882c982c582ab82e982c68cbe82ed82ea82c482a282e981420c0919060281a5060f050000bab0d7afb882cc8b4c985e0516000708020200		
0x2fe000	0x1dc		<00>	00		ignore
0x2fe000	0x1dd		<00>	00		ignore
0x2fe000	0x1de		<00>	00		ignore
0x2fe000	0x1df		<00>	00		ignore
0x2fe000	0x1e0		<00>	00		ignore
0x2fe000	0x1e1		予言者チョザン<00>	975c8cbe8ed2836083878355839300		
0x2fe000	0x1f0		<05><00><01>アホウドリ・ギルドの会員資格を<05><00><05>お売りしますよ。<05><00><09>たったの１００ゴールド、<05><00><0d>いかがですか？<00>	0500018341837a83458368838a8145834d838b836882cc89ef88f58e918a6982f005000582a8948482e882b582dc82b782e6814205000982bd82c182bd82cc8250824f824f8353815b838b8368814105000d82a282a982aa82c582b782a9814800		
0x2fe000	0x251		レンジャーのオロ<00>	838c839383578383815b82cc8349838d00		
0x2fe000	0x262		<05><00><01>たった５０００ゴールドで、高い山の<05><00><05>登り方をお教えしましょう。<05><00><09>登山家のスキルを覚えたいですか？<00>	05000182bd82c182bd8254824f824f824f8353815b838b836882c581418d8282a28e5282cc050005936f82e895fb82f082a88bb382a682b582dc82b582e582a48142050009936f8e5289c682cc8358834c838b82f08a6f82a682bd82a282c582b782a9814800		
0x2fe000	0x2c8		探検家ダレク<00>	92548c9f89c6835f838c834e00		
0x2fe000	0x2d5		<05><00><01>私は長年土地の愛好者に森の歩き方を<05><00><05>教えてきました。<05><00><09>２５００ゴールドで道探しのスキルを<05><00><0d>学びたいですか？<00>	0500018e8482cd92b7944e9379926e82cc88a48d448ed282c9905882cc95e082ab95fb82f00500058bb382a682c482ab82dc82b582bd814205000982518254824f824f8353815b838b836882c593b9925482b582cc8358834c838b82f005000d8a7782d182bd82a282c582b782a9814800		
0x2fe000	0x346		ブラザー・アルファ<00>	837583898355815b81458341838b8374834000		
0x2fe000	0x359		<05><00><01>「かつてグレート海の水底にたくさんの<05><00><05>　貝殻が眠っていましたが、闇の呪縛師<05><00><09>　ブラックウィンドが自分の邪悪な魔法<05><00><0d>　に使うために盗んでしまいました」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「貝殻がその力の源泉なので、彼は<05><00><05>　自分の要塞が陥落する寸前にすべての<05><00><09>　貝殻を隠してしまいました」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「噂によると、グレート海のニンフ、<05><00><05>　アセアは、盗まれた貝殻を取り戻して<05><00><09>　くれた者に、ゴールドと歌を褒美に<05><00><0d>　くれるということです」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「私の知っている伝説はそれだけです。<05><00><05>　ブラザー・ベータならもっとくわしく<05><00><09>　知っているかもしれません」<0c><09><19><06><02>▼<06><0f><0b><05><00><01>「彼にあなたがたが会いに行くと<05><00><05>　伝えましょうか？」<00>	050001817582a982c282c4834f838c815b83678a4382cc908592ea82c982bd82ad82b382f182cc05000581408a4c8a6b82aa96b082c182c482a282dc82b582bd82aa814188c582cc8ef4949b8e740500098140837583898362834e834583428393836882aa8ea995aa82cc8ed788ab82c89682964005000d814082c98e6782a482bd82df82c9939082f182c582b582dc82a282dc82b582bd81760c0919060281a5060f0b05000181758a4c8a6b82aa82bb82cc97cd82cc8cb990f282c882cc82c5814194de82cd05000581408ea995aa82cc97768dc782aa8ad7978e82b782e990a1914f82c982b782d782c482cc05000981408a4c8a6b82f0894282b582c482b582dc82a282dc82b582bd81760c0919060281a5060f0b0500018175895c82c982e682e982c68141834f838c815b83678a4382cc836a83938374814105000581408341835a834182cd8141939082dc82ea82bd8a4c8a6b82f08ee682e896df82b582c4050009814082ad82ea82bd8ed282c981418353815b838b836882c689cc82f0964a94fc82c905000d814082ad82ea82e982c682a282a482b182c682c582b781760c0919060281a5060f0b05000181758e8482cc926d82c182c482a282e9936090e082cd82bb82ea82be82af82c582b781420500058140837583898355815b81458378815b835e82c882e782e082c182c682ad82ed82b582ad0500098140926d82c182c482a282e982a982e082b582ea82dc82b982f181760c0919060281a5060f0b050001817594de82c982a082c882bd82aa82bd82aa89ef82a282c98d7382ad82c60500058140936082a682dc82b582e582a482a98148817600		
0x2fe000	0x5b6		<05><00><01>グレート海のニンフ、アセアの聖泉の底にコインが<05><00><05>ちらちら光っている。<05><00><09>コインを投げ入れますか？<00>	050001834f838c815b83678a4382cc836a8393837481418341835a834182cc90b990f282cc92ea82c983528343839382aa05000582bf82e782bf82e78cf582c182c482a282e9814205000983528343839382f0938a82b093fc82ea82dc82b782a9814800		
0x2fe000	0x61a		<05><00><01>きょうはあなたの幸運の日です。<00>	05000182ab82e582a482cd82a082c882bd82cc8d4b895e82cc93fa82c582b7814200		
0x2fe000	0x63c		<05><00><01>祈り続けなさい。<00>	0500018b4682e891b182af82c882b382a2814200		
0x2fe000	0x650		<05><00><01>町の地下の洞窟に降りる穴がある。<05><00><05>降りてみますか？<00>	05000192ac82cc926e89ba82cc93b48c4182c98d7e82e882e98c8a82aa82a082e981420500058d7e82e882c482dd82dc82b782a9814800		
0x2fe000	0x687		<05><00><01>穴には何もない。<00>	0500018c8a82c982cd89bd82e082c882a2814200		
0x2fe000	0x69b		<05><00><01>穴が深すぎる。<05><00><05>降りるにはロープが必要だ。<00>	0500018c8a82aa905b82b782ac82e981420500058d7e82e882e982c982cd838d815b837682aa954b977682be814200		
0x2fe000	0x6ca		<05><00><01>町の地下の洞窟に降りる穴がある。<05><00><05>洞窟に入りますか？<00>	05000192ac82cc926e89ba82cc93b48c4182c98d7e82e882e98c8a82aa82a082e9814205000593b48c4182c993fc82e882dc82b782a9814800		
0x2fe000	0x703		<05><00><01>悪疫の穴は暗く静まりかえっている。<05><00><05>中を調べてみますか？<00>	05000188ab897582cc8c8a82cd88c382ad90c382dc82e882a982a682c182c482a282e98142050005928682f092b282d782c482dd82dc82b782a9814800		
0x2fe000	0x740		<05><00><01>絶望の穴から苦痛と苦悩の叫び声が聞こえてくる。<05><00><05>この暗がりに降りてみますか？<00>	05000190e2965d82cc8c8a82a982e78bea92c982c68bea945982cc8ba982d190ba82aa95b782b182a682c482ad82e9814205000582b182cc88c382aa82e882c98d7e82e882c482dd82dc82b782a9814800		
0x2fe000	0x791		<05><00><01>死の穴の底から雷鳴がひびきわたった。<05><00><05>中を調べてみますか？<00>	0500018e8082cc8c8a82cc92ea82a982e7978b96c282aa82d082d182ab82ed82bd82c182bd8142050005928682f092b282d782c482dd82dc82b782a9814800		
0x2fe000	0x7d0		<05><00><01>荒廃の穴の中をうつろな風の音がヒューヒューと<05><00><05>旋回している。<05><00><09>中を調べてみますか？<00>	0500018d72947082cc8c8a82cc928682f082a482c282eb82c8959782cc89b982aa83718385815b83718385815b82c605000590f989f182b582c482a282e98142050009928682f092b282d782c482dd82dc82b782a9814800		
0x2fe000	0x828		<05><00><01>悲嘆の穴からけたたましいうめき声が聞こえる。<05><00><05>降りてみますか？<00>	05000194df925182cc8c8a82a982e782af82bd82bd82dc82b582a282a482df82ab90ba82aa95b782b182a682e981420500058d7e82e882c482dd82dc82b782a9814800		
0x2fe000	0x86b		<05><00><01>屈辱の穴から罰当たりな叫び声が聞こえる。<05><00><05>降りてみますか？<00>	0500018bfc904a82cc8c8a82a982e794b1939682bd82e882c88ba982d190ba82aa95b782b182a682e981420500058d7e82e882c482dd82dc82b782a9814800		
0x2fe000	0x8aa		<05><00><01>鏡の表面で、湖水の反射のように何かがゆらめいた。<05><00><05>目的地を伝えて、運んでもらいなさい。<0c><09>$<06><02>▼<06><0f><02><05><00><01>目的地を入力してください。<00>	0500018bbe82cc955c96ca82c581418cce908582cc94bd8ecb82cc82e682a482c989bd82a982aa82e482e782df82a282bd814205000596da9349926e82f0936082a682c48141895e82f182c582e082e782a282c882b382a281420c0924060281a5060f0205000196da9349926e82f093fc97cd82b582c482ad82be82b382a2814200		
0x2fe000	0x92c		<05><00><01>目的地不明！<00>	05000196da9349926e957396be814900		
0x2fe000	0x93c		<06><08><05><09><05><03><0a>海賊養成所<06><0f><00>	0608050905030a8a4391af977b90ac8f8a060f00		
0x2fe000	0x950		<06><08><05><09><05><03><0c>海員<ce><c3><d9><06><0f><00>	0608050905030c8a4388f5cec3d9060f00		
0x2fe000	0x961		<06><08><05><09><05><03><0c>船の<bd><c4><b1><06><0f><00>	0608050905030c914482ccbdc4b1060f00		
0x2fe000	0x972		<06><08><05><09><05><03><09><b1><ce><b3><ef><d8><a5>籐<ef><06><0f><00>	06080509050309b1ceb3efd8a5e2d9ef060f00		
0x2fe000	0x985		<06><08><05><09><05><03><0d>帆船亭<06><0f><00>	0608050905030d94bf914492e0060f00		
0x2fe000	0x995		<06><08><05><09><05><03><09><cf><dd><ef><da><b0><b8>寺院<06><0f><00>	06080509050309cfddefdab0b88e9b8940060f00		
0x2fe000	0x9a9		<05><00><01>タウンゲート<05><00><05>ベイウォッチを出ますか？<00>	050001835e834583938351815b836705000583788343834583488362836082f08f6f82dc82b782a9814800		
0x2fe000	0x9d4		<00>	00		ignore
0x2fe000	0x9d5		<00>	00		ignore
0x2fe000	0x9d6		<00>	00		ignore
